ID,BattingTeam,innings,bowling_team,bowler,overs,wickets,runs_conceeded,Balls_Bowled,Econ,Avg,Strike_Rate,noballs,wides,Season,City
501230,Kolkata Knight Riders,1,Delhi Daredevils,UT Yadav,4,2,29,25,7.25,14.5,12.5,0,1,2011,Delhi
501231,Mumbai Indians,1,Rajasthan Royals,A Singh,4,2,14,25,3.5,7.0,12.5,0,1,2011,Jaipur
501231,Mumbai Indians,1,Rajasthan Royals,AL Menaria,4,2,20,24,5.0,10.0,12.0,0,0,2011,Jaipur
501231,Mumbai Indians,1,Rajasthan Royals,J Botha,2,3,6,12,3.0,2.0,4.0,0,0,2011,Jaipur
501231,Mumbai Indians,1,Rajasthan Royals,SK Trivedi,2,0,13,12,6.5,0.0,0.0,0,0,2011,Jaipur
501231,Mumbai Indians,1,Rajasthan Royals,SK Warne,4,1,13,25,3.25,13.0,25.0,0,1,2011,Jaipur
501231,Mumbai Indians,1,Rajasthan Royals,SR Watson,4,0,25,26,6.25,0.0,0.0,0,2,2011,Jaipur
501231,Rajasthan Royals,2,Mumbai Indians,AG Murtaza,4,0,15,24,3.75,0.0,0.0,0,0,2011,Jaipur
501231,Rajasthan Royals,2,Mumbai Indians,Harbhajan Singh,3,0,20,18,6.67,0.0,0.0,0,0,2011,Jaipur
501231,Rajasthan Royals,2,Mumbai Indians,KA Pollard,2,0,16,13,8.0,0.0,0.0,0,1,2011,Jaipur
501231,Rajasthan Royals,2,Mumbai Indians,MM Patel,4,2,18,24,4.5,9.0,12.0,0,0,2011,Jaipur
501231,Rajasthan Royals,2,Mumbai Indians,R Sathish,2,0,5,7,2.5,0.0,0.0,0,0,2011,Jaipur
501231,Rajasthan Royals,2,Mumbai Indians,SL Malinga,4,1,20,24,5.0,20.0,24.0,0,0,2011,Jaipur
501232,Pune Warriors,2,Royal Challengers Bangalore,A Mithun,4,0,26,24,6.5,0.0,0.0,0,0,2011,Bengaluru
501232,Pune Warriors,2,Royal Challengers Bangalore,CH Gayle,2,1,8,12,4.0,8.0,12.0,0,0,2011,Bengaluru
501232,Pune Warriors,2,Royal Challengers Bangalore,DL Vettori,4,1,23,24,5.75,23.0,24.0,0,0,2011,Bengaluru
501232,Pune Warriors,2,Royal Challengers Bangalore,J Syed Mohammad,2,1,26,13,13.0,26.0,13.0,0,1,2011,Bengaluru
501232,Pune Warriors,2,Royal Challengers Bangalore,S Aravind,4,1,35,27,8.75,35.0,27.0,0,3,2011,Bengaluru
501232,Pune Warriors,2,Royal Challengers Bangalore,Z Khan,4,1,33,25,8.25,33.0,25.0,0,1,2011,Bengaluru
501232,Royal Challengers Bangalore,1,Pune Warriors,AC Thomas,4,2,23,24,5.75,11.5,12.0,0,0,2011,Bengaluru
501232,Royal Challengers Bangalore,1,Pune Warriors,JD Ryder,2,0,20,12,10.0,0.0,0.0,0,0,2011,Bengaluru
501232,Royal Challengers Bangalore,1,Pune Warriors,JE Taylor,4,1,44,25,11.0,44.0,25.0,0,1,2011,Bengaluru
501232,Royal Challengers Bangalore,1,Pune Warriors,Kamran Khan,3,0,47,18,15.67,0.0,0.0,0,0,2011,Bengaluru
501232,Royal Challengers Bangalore,1,Pune Warriors,M Manhas,1,0,9,6,9.0,0.0,0.0,0,0,2011,Bengaluru
501232,Royal Challengers Bangalore,1,Pune Warriors,R Sharma,4,2,28,24,7.0,14.0,12.0,0,0,2011,Bengaluru
501232,Royal Challengers Bangalore,1,Pune Warriors,Yuvraj Singh,2,0,10,12,5.0,0.0,0.0,0,0,2011,Bengaluru
501233,Delhi Daredevils,1,Kochi Tuskers Kerala,B Akhil,2,0,22,13,11.0,0.0,0.0,1,0,2011,Kochi
501233,Delhi Daredevils,1,Kochi Tuskers Kerala,R Vinay Kumar,4,1,41,24,10.25,41.0,24.0,0,0,2011,Kochi
501233,Delhi Daredevils,1,Kochi Tuskers Kerala,RA Jadeja,4,1,27,25,6.75,27.0,25.0,0,1,2011,Kochi
501233,Delhi Daredevils,1,Kochi Tuskers Kerala,RP Singh,4,0,29,25,7.25,0.0,0.0,0,1,2011,Kochi
501233,Delhi Daredevils,1,Kochi Tuskers Kerala,RR Powar,2,1,20,12,10.0,20.0,12.0,0,0,2011,Kochi
501233,Delhi Daredevils,1,Kochi Tuskers Kerala,S Sreesanth,4,2,10,26,2.5,5.0,13.0,0,2,2011,Kochi
501233,Kochi Tuskers Kerala,2,Delhi Daredevils,AB Agarkar,4,2,23,24,5.75,11.5,12.0,0,0,2011,Kochi
501233,Kochi Tuskers Kerala,2,Delhi Daredevils,IK Pathan,4,2,28,25,7.0,14.0,12.5,0,1,2011,Kochi
501233,Kochi Tuskers Kerala,2,Delhi Daredevils,M Morkel,4,3,18,24,4.5,6.0,8.0,0,0,2011,Kochi
501233,Kochi Tuskers Kerala,2,Delhi Daredevils,RE van der Merwe,4,3,20,23,5.0,6.67,7.67,0,0,2011,Kochi
501233,Kochi Tuskers Kerala,2,Delhi Daredevils,UT Yadav,3,0,29,18,9.67,0.0,0.0,0,0,2011,Kochi
501234,Kings XI Punjab,1,Kolkata Knight Riders,B Lee,4,0,27,25,6.75,0.0,0.0,0,1,2011,Kolkata
501234,Kings XI Punjab,1,Kolkata Knight Riders,Iqbal Abdulla,4,2,19,24,4.75,9.5,12.0,0,0,2011,Kolkata
501234,Kings XI Punjab,1,Kolkata Knight Riders,L Balaji,3,0,21,18,7.0,0.0,0.0,0,0,2011,Kolkata
501234,Kings XI Punjab,1,Kolkata Knight Riders,MK Tiwary,1,0,9,7,9.0,0.0,0.0,0,1,2011,Kolkata
501234,Kings XI Punjab,1,Kolkata Knight Riders,R Bhatia,4,0,19,25,4.75,0.0,0.0,0,1,2011,Kolkata
501234,Kings XI Punjab,1,Kolkata Knight Riders,YK Pathan,4,1,24,25,6.0,24.0,25.0,0,1,2011,Kolkata
501234,Kolkata Knight Riders,2,Kings XI Punjab,BA Bhatt,4,2,22,24,5.5,11.0,12.0,0,0,2011,Kolkata
501234,Kolkata Knight Riders,2,Kings XI Punjab,Bipul Sharma,2,0,9,14,4.5,0.0,0.0,0,2,2011,Kolkata
501234,Kolkata Knight Riders,2,Kings XI Punjab,DJ Hussey,2,0,19,12,9.5,0.0,0.0,0,0,2011,Kolkata
501234,Kolkata Knight Riders,2,Kings XI Punjab,P Kumar,2,0,14,12,7.0,0.0,0.0,0,0,2011,Kolkata
501234,Kolkata Knight Riders,2,Kings XI Punjab,PC Valthaty,2,0,13,12,6.5,0.0,0.0,0,0,2011,Kolkata
501234,Kolkata Knight Riders,2,Kings XI Punjab,PP Chawla,4,0,29,22,7.25,0.0,0.0,0,2,2011,Kolkata
501234,Kolkata Knight Riders,2,Kings XI Punjab,RJ Harris,2,0,13,13,6.5,0.0,0.0,0,1,2011,Kolkata
501235,Pune Warriors,1,Rajasthan Royals,A Singh,3,0,29,18,9.67,0.0,0.0,0,0,2011,Jaipur
501235,Pune Warriors,1,Rajasthan Royals,AL Menaria,1,0,10,6,10.0,0.0,0.0,0,0,2011,Jaipur
501235,Pune Warriors,1,Rajasthan Royals,J Botha,4,1,23,24,5.75,23.0,24.0,0,0,2011,Jaipur
501235,Pune Warriors,1,Rajasthan Royals,SK Trivedi,4,2,29,24,7.25,14.5,12.0,0,0,2011,Jaipur
501235,Pune Warriors,1,Rajasthan Royals,SK Warne,4,1,31,24,7.75,31.0,24.0,0,0,2011,Jaipur
501235,Pune Warriors,1,Rajasthan Royals,SR Watson,4,1,19,26,4.75,19.0,26.0,0,2,2011,Jaipur
501235,Rajasthan Royals,2,Pune Warriors,AC Thomas,4,1,28,25,7.0,28.0,25.0,0,1,2011,Jaipur
501235,Rajasthan Royals,2,Pune Warriors,JE Taylor,4,0,24,21,6.0,0.0,0.0,0,0,2011,Jaipur
501235,Rajasthan Royals,2,Pune Warriors,M Kartik,4,0,45,25,11.25,0.0,0.0,1,0,2011,Jaipur
501235,Rajasthan Royals,2,Pune Warriors,NL McCullum,3,0,22,18,7.33,0.0,0.0,0,0,2011,Jaipur
501235,Rajasthan Royals,2,Pune Warriors,R Sharma,4,3,13,24,3.25,4.33,8.0,0,0,2011,Jaipur
501235,Rajasthan Royals,2,Pune Warriors,Yuvraj Singh,1,0,9,6,9.0,0.0,0.0,0,0,2011,Jaipur
501236,Chennai Super Kings,1,Deccan Chargers,A Mishra,3,0,34,18,11.33,0.0,0.0,0,0,2011,Chennai
501236,Chennai Super Kings,1,Deccan Chargers,DT Christian,3,0,12,18,4.0,0.0,0.0,0,0,2011,Chennai
501236,Chennai Super Kings,1,Deccan Chargers,Harmeet Singh,3,1,26,19,8.67,26.0,19.0,1,0,2011,Chennai
501236,Chennai Super Kings,1,Deccan Chargers,I Sharma,4,0,41,25,10.25,0.0,0.0,1,0,2011,Chennai
501236,Chennai Super Kings,1,Deccan Chargers,JP Duminy,3,0,21,19,7.0,0.0,0.0,0,1,2011,Chennai
501236,Chennai Super Kings,1,Deccan Chargers,PP Ojha,4,3,30,25,7.5,10.0,8.33,0,1,2011,Chennai
501236,Deccan Chargers,2,Chennai Super Kings,DE Bollinger,4,2,26,24,6.5,13.0,12.0,0,0,2011,Chennai
501236,Deccan Chargers,2,Chennai Super Kings,JA Morkel,4,3,38,26,9.5,12.67,8.67,0,2,2011,Chennai
501236,Deccan Chargers,2,Chennai Super Kings,R Ashwin,4,0,24,24,6.0,0.0,0.0,0,0,2011,Chennai
501236,Deccan Chargers,2,Chennai Super Kings,S Randiv,4,0,34,25,8.5,0.0,0.0,0,1,2011,Chennai
501236,Deccan Chargers,2,Chennai Super Kings,SB Jakati,4,2,23,24,5.75,11.5,12.0,0,0,2011,Chennai
501237,Kings XI Punjab,2,Mumbai Indians,A Symonds,1,1,11,6,11.0,11.0,6.0,0,0,2011,Mumbai
501237,Kings XI Punjab,2,Mumbai Indians,AN Ahmed,3,0,23,18,7.67,0.0,0.0,0,0,2011,Mumbai
501237,Kings XI Punjab,2,Mumbai Indians,Harbhajan Singh,4,2,25,24,6.25,12.5,12.0,0,0,2011,Mumbai
501237,Kings XI Punjab,2,Mumbai Indians,KA Pollard,3,1,18,19,6.0,18.0,19.0,0,1,2011,Mumbai
501237,Kings XI Punjab,2,Mumbai Indians,MM Patel,4,2,23,24,5.75,11.5,12.0,0,0,2011,Mumbai
501237,Kings XI Punjab,2,Mumbai Indians,SL Malinga,4,2,19,24,4.75,9.5,12.0,0,0,2011,Mumbai
501237,Kings XI Punjab,2,Mumbai Indians,TL Suman,1,0,12,6,12.0,0.0,0.0,0,0,2011,Mumbai
501237,Mumbai Indians,1,Kings XI Punjab,BA Bhatt,4,0,26,24,6.5,0.0,0.0,0,0,2011,Mumbai
501237,Mumbai Indians,1,Kings XI Punjab,Bipul Sharma,4,1,22,25,5.5,22.0,25.0,0,1,2011,Mumbai
501237,Mumbai Indians,1,Kings XI Punjab,P Kumar,3,0,30,18,10.0,0.0,0.0,0,0,2011,Mumbai
501237,Mumbai Indians,1,Kings XI Punjab,PC Valthaty,1,0,10,6,10.0,0.0,0.0,0,0,2011,Mumbai
501237,Mumbai Indians,1,Kings XI Punjab,PP Chawla,4,2,37,24,9.25,18.5,12.0,0,0,2011,Mumbai
501237,Mumbai Indians,1,Kings XI Punjab,RJ Harris,4,2,33,24,8.25,16.5,12.0,0,0,2011,Mumbai
501238,Delhi Daredevils,1,Kochi Tuskers Kerala,P Parameswaran,4,2,29,24,7.25,14.5,12.0,0,0,2011,Delhi
501238,Delhi Daredevils,1,Kochi Tuskers Kerala,R Vinay Kumar,4,2,25,25,6.25,12.5,12.5,0,1,2011,Delhi
501238,Delhi Daredevils,1,Kochi Tuskers Kerala,RA Jadeja,2,0,16,14,8.0,0.0,0.0,0,2,2011,Delhi
501238,Delhi Daredevils,1,Kochi Tuskers Kerala,RP Singh,4,1,28,25,7.0,28.0,25.0,0,1,2011,Delhi
501238,Delhi Daredevils,1,Kochi Tuskers Kerala,RV Gomez,2,0,16,12,8.0,0.0,0.0,0,0,2011,Delhi
501238,Delhi Daredevils,1,Kochi Tuskers Kerala,S Sreesanth,4,1,24,25,6.0,24.0,25.0,1,0,2011,Delhi
501238,Kochi Tuskers Kerala,2,Delhi Daredevils,AB Agarkar,3,0,18,18,6.0,0.0,0.0,0,0,2011,Delhi
501238,Kochi Tuskers Kerala,2,Delhi Daredevils,IK Pathan,4,0,38,27,9.5,0.0,0.0,0,3,2011,Delhi
501238,Kochi Tuskers Kerala,2,Delhi Daredevils,M Morkel,3,1,29,21,9.67,29.0,21.0,1,2,2011,Delhi
501238,Kochi Tuskers Kerala,2,Delhi Daredevils,RE van der Merwe,3,1,15,20,5.0,15.0,20.0,0,2,2011,Delhi
501238,Kochi Tuskers Kerala,2,Delhi Daredevils,UT Yadav,1,0,23,8,23.0,0.0,0.0,1,1,2011,Delhi
501238,Kochi Tuskers Kerala,2,Delhi Daredevils,Y Nagar,1,0,15,7,15.0,0.0,0.0,1,0,2011,Delhi
501239,Deccan Chargers,2,Kolkata Knight Riders,B Lee,4,1,30,24,7.5,30.0,24.0,0,0,2011,Hyderabad
501239,Deccan Chargers,2,Kolkata Knight Riders,Iqbal Abdulla,4,2,35,24,8.75,17.5,12.0,0,0,2011,Hyderabad
501239,Deccan Chargers,2,Kolkata Knight Riders,JH Kallis,2,1,12,13,6.0,12.0,13.0,0,1,2011,Hyderabad
501239,Deccan Chargers,2,Kolkata Knight Riders,L Balaji,3,0,27,19,9.0,0.0,0.0,1,0,2011,Hyderabad
501239,Deccan Chargers,2,Kolkata Knight Riders,R Bhatia,4,2,26,24,6.5,13.0,12.0,0,0,2011,Hyderabad
501239,Deccan Chargers,2,Kolkata Knight Riders,YK Pathan,3,0,19,19,6.33,0.0,0.0,0,1,2011,Hyderabad
501239,Kolkata Knight Riders,1,Deccan Chargers,A Mishra,3,1,22,19,7.33,22.0,19.0,0,1,2011,Hyderabad
501239,Kolkata Knight Riders,1,Deccan Chargers,DT Christian,4,1,39,28,9.75,39.0,28.0,1,3,2011,Hyderabad
501239,Kolkata Knight Riders,1,Deccan Chargers,DW Steyn,4,1,31,24,7.75,31.0,24.0,0,0,2011,Hyderabad
501239,Kolkata Knight Riders,1,Deccan Chargers,I Sharma,4,0,37,25,9.25,0.0,0.0,1,0,2011,Hyderabad
501239,Kolkata Knight Riders,1,Deccan Chargers,PP Ojha,4,1,32,24,8.0,32.0,24.0,0,0,2011,Hyderabad
501239,Kolkata Knight Riders,1,Deccan Chargers,S Dhawan,1,0,4,6,4.0,0.0,0.0,0,0,2011,Hyderabad
501240,Chennai Super Kings,2,Rajasthan Royals,AL Menaria,1,0,13,7,13.0,0.0,0.0,0,1,2011,Chennai
501240,Chennai Super Kings,2,Rajasthan Royals,J Botha,4,1,22,24,5.5,22.0,24.0,0,0,2011,Chennai
501240,Chennai Super Kings,2,Rajasthan Royals,ND Doshi,2,0,24,12,12.0,0.0,0.0,0,0,2011,Chennai
501240,Chennai Super Kings,2,Rajasthan Royals,SK Trivedi,4,1,37,25,9.25,37.0,25.0,0,3,2011,Chennai
501240,Chennai Super Kings,2,Rajasthan Royals,SK Warne,3,0,14,18,4.67,0.0,0.0,0,0,2011,Chennai
501240,Chennai Super Kings,2,Rajasthan Royals,SR Watson,4,0,27,24,6.75,0.0,0.0,0,0,2011,Chennai
501240,Chennai Super Kings,2,Rajasthan Royals,STR Binny,1,0,12,6,12.0,0.0,0.0,0,0,2011,Chennai
501240,Rajasthan Royals,1,Chennai Super Kings,DE Bollinger,4,0,28,25,7.0,0.0,0.0,1,0,2011,Chennai
501240,Rajasthan Royals,1,Chennai Super Kings,JA Morkel,4,2,24,24,6.0,12.0,12.0,0,0,2011,Chennai
501240,Rajasthan Royals,1,Chennai Super Kings,R Ashwin,4,1,36,25,9.0,36.0,25.0,0,1,2011,Chennai
501240,Rajasthan Royals,1,Chennai Super Kings,S Randiv,4,1,32,24,8.0,32.0,24.0,0,0,2011,Chennai
501240,Rajasthan Royals,1,Chennai Super Kings,SB Jakati,4,2,22,24,5.5,11.0,12.0,0,0,2011,Chennai
501241,Mumbai Indians,1,Pune Warriors,AC Thomas,4,1,53,27,13.25,53.0,27.0,1,2,2011,Mumbai
501241,Mumbai Indians,1,Pune Warriors,JD Ryder,1,0,11,6,11.0,0.0,0.0,0,0,2011,Mumbai
501241,Mumbai Indians,1,Pune Warriors,JE Taylor,4,2,38,24,9.5,19.0,12.0,0,0,2011,Mumbai
501241,Mumbai Indians,1,Pune Warriors,R Sharma,4,2,7,24,1.75,3.5,12.0,0,0,2011,Mumbai
501241,Mumbai Indians,1,Pune Warriors,SB Wagh,3,0,22,19,7.33,0.0,0.0,0,1,2011,Mumbai
501241,Mumbai Indians,1,Pune Warriors,Yuvraj Singh,4,2,22,24,5.5,11.0,12.0,0,0,2011,Mumbai
501241,Pune Warriors,2,Mumbai Indians,A Symonds,1,0,7,6,7.0,0.0,0.0,0,0,2011,Mumbai
501241,Pune Warriors,2,Mumbai Indians,DS Kulkarni,4,0,20,25,5.0,0.0,0.0,0,1,2011,Mumbai
501241,Pune Warriors,2,Mumbai Indians,Harbhajan Singh,3,1,17,18,5.67,17.0,18.0,0,0,2011,Mumbai
501241,Pune Warriors,2,Mumbai Indians,KA Pollard,4,1,36,24,9.0,36.0,24.0,0,0,2011,Mumbai
501241,Pune Warriors,2,Mumbai Indians,MM Patel,4,1,30,24,7.5,30.0,24.0,0,0,2011,Mumbai
501241,Pune Warriors,2,Mumbai Indians,SL Malinga,4,3,25,27,6.25,8.33,9.0,0,3,2011,Mumbai
501242,Kochi Tuskers Kerala,1,Kolkata Knight Riders,B Lee,4,0,42,25,10.5,0.0,0.0,1,0,2011,Kochi
501242,Kochi Tuskers Kerala,1,Kolkata Knight Riders,Iqbal Abdulla,2,0,16,12,8.0,0.0,0.0,0,0,2011,Kochi
501242,Kochi Tuskers Kerala,1,Kolkata Knight Riders,JD Unadkat,4,2,25,25,6.25,12.5,12.5,0,1,2011,Kochi
501242,Kochi Tuskers Kerala,1,Kolkata Knight Riders,JH Kallis,3,0,21,19,7.0,0.0,0.0,0,1,2011,Kochi
501242,Kochi Tuskers Kerala,1,Kolkata Knight Riders,R Bhatia,3,1,22,18,7.33,22.0,18.0,0,0,2011,Kochi
501242,Kochi Tuskers Kerala,1,Kolkata Knight Riders,S Ladda,1,0,13,7,13.0,0.0,0.0,1,0,2011,Kochi
501242,Kochi Tuskers Kerala,1,Kolkata Knight Riders,YK Pathan,3,1,16,19,5.33,16.0,19.0,0,1,2011,Kochi
501242,Kolkata Knight Riders,2,Kochi Tuskers Kerala,P Parameswaran,4,0,21,24,5.25,0.0,0.0,0,0,2011,Kochi
501242,Kolkata Knight Riders,2,Kochi Tuskers Kerala,R Vinay Kumar,4,2,28,24,7.0,14.0,12.0,0,0,2011,Kochi
501242,Kolkata Knight Riders,2,Kochi Tuskers Kerala,RA Jadeja,1,0,7,6,7.0,0.0,0.0,0,0,2011,Kochi
501242,Kolkata Knight Riders,2,Kochi Tuskers Kerala,RP Singh,4,1,44,25,11.0,44.0,25.0,0,1,2011,Kochi
501242,Kolkata Knight Riders,2,Kochi Tuskers Kerala,RV Gomez,4,2,14,24,3.5,7.0,12.0,0,0,2011,Kochi
501242,Kolkata Knight Riders,2,Kochi Tuskers Kerala,S Sreesanth,3,0,24,19,8.0,0.0,0.0,0,1,2011,Kochi
501243,Deccan Chargers,1,Delhi Daredevils,AB Agarkar,4,2,29,24,7.25,14.5,12.0,0,0,2011,Hyderabad
501243,Deccan Chargers,1,Delhi Daredevils,AM Salvi,4,1,26,25,6.5,26.0,25.0,0,1,2011,Hyderabad
501243,Deccan Chargers,1,Delhi Daredevils,IK Pathan,3,0,18,18,6.0,0.0,0.0,0,0,2011,Hyderabad
501243,Deccan Chargers,1,Delhi Daredevils,JR Hopes,3,1,29,19,9.67,29.0,19.0,0,1,2011,Hyderabad
501243,Deccan Chargers,1,Delhi Daredevils,M Morkel,4,0,37,24,9.25,0.0,0.0,0,0,2011,Hyderabad
501243,Deccan Chargers,1,Delhi Daredevils,Y Nagar,1,0,20,9,20.0,0.0,0.0,2,1,2011,Hyderabad
501243,Deccan Chargers,1,Delhi Daredevils,Y Venugopal Rao,1,0,12,6,12.0,0.0,0.0,0,0,2011,Hyderabad
501243,Delhi Daredevils,2,Deccan Chargers,A Mishra,4,1,53,24,13.25,53.0,24.0,0,0,2011,Hyderabad
501243,Delhi Daredevils,2,Deccan Chargers,B Chipli,1,0,20,6,20.0,0.0,0.0,0,0,2011,Hyderabad
501243,Delhi Daredevils,2,Deccan Chargers,DT Christian,4,1,31,28,7.75,31.0,28.0,0,4,2011,Hyderabad
501243,Delhi Daredevils,2,Deccan Chargers,DW Steyn,4,2,24,26,6.0,12.0,13.0,0,2,2011,Hyderabad
501243,Delhi Daredevils,2,Deccan Chargers,I Malhotra,1,0,23,6,23.0,0.0,0.0,0,0,2011,Hyderabad
501243,Delhi Daredevils,2,Deccan Chargers,I Sharma,4,2,16,26,4.0,8.0,13.0,1,1,2011,Hyderabad
501243,Delhi Daredevils,2,Deccan Chargers,JP Duminy,1,0,11,6,11.0,0.0,0.0,0,0,2011,Hyderabad
501244,Kings XI Punjab,2,Royal Challengers Bangalore,A Mithun,3,0,29,19,9.67,0.0,0.0,0,1,2011,Bengaluru
501244,Kings XI Punjab,2,Royal Challengers Bangalore,CH Gayle,4,3,21,24,5.25,7.0,8.0,0,0,2011,Bengaluru
501244,Kings XI Punjab,2,Royal Challengers Bangalore,DL Vettori,4,1,14,24,3.5,14.0,24.0,0,0,2011,Bengaluru
501244,Kings XI Punjab,2,Royal Challengers Bangalore,S Aravind,4,4,14,24,3.5,3.5,6.0,0,0,2011,Bengaluru
501244,Kings XI Punjab,2,Royal Challengers Bangalore,V Kohli,1,0,7,7,7.0,0.0,0.0,1,0,2011,Bengaluru
501244,Kings XI Punjab,2,Royal Challengers Bangalore,Z Khan,4,0,35,27,8.75,0.0,0.0,0,3,2011,Bengaluru
501244,Royal Challengers Bangalore,1,Kings XI Punjab,AM Nayar,1,0,9,6,9.0,0.0,0.0,0,0,2011,Bengaluru
501244,Royal Challengers Bangalore,1,Kings XI Punjab,L Ablish,3,0,39,18,13.0,0.0,0.0,0,0,2011,Bengaluru
501244,Royal Challengers Bangalore,1,Kings XI Punjab,P Kumar,4,0,37,24,9.25,0.0,0.0,0,0,2011,Bengaluru
501244,Royal Challengers Bangalore,1,Kings XI Punjab,PP Chawla,4,2,37,24,9.25,18.5,12.0,0,0,2011,Bengaluru
501244,Royal Challengers Bangalore,1,Kings XI Punjab,R McLaren,4,1,40,25,10.0,40.0,25.0,0,1,2011,Bengaluru
501244,Royal Challengers Bangalore,1,Kings XI Punjab,RJ Harris,4,3,38,24,9.5,12.67,8.0,0,0,2011,Bengaluru
501245,Chennai Super Kings,1,Kolkata Knight Riders,B Lee,4,0,8,24,2.0,0.0,0.0,0,0,2011,Kolkata
501245,Chennai Super Kings,1,Kolkata Knight Riders,Iqbal Abdulla,4,1,15,25,3.75,15.0,25.0,0,1,2011,Kolkata
501245,Chennai Super Kings,1,Kolkata Knight Riders,JD Unadkat,1,0,11,6,11.0,0.0,0.0,0,0,2011,Kolkata
501245,Chennai Super Kings,1,Kolkata Knight Riders,JH Kallis,1,0,9,6,9.0,0.0,0.0,0,0,2011,Kolkata
501245,Chennai Super Kings,1,Kolkata Knight Riders,L Balaji,4,1,33,25,8.25,33.0,25.0,0,1,2011,Kolkata
501245,Chennai Super Kings,1,Kolkata Knight Riders,R Bhatia,2,0,10,12,5.0,0.0,0.0,0,0,2011,Kolkata
501245,Chennai Super Kings,1,Kolkata Knight Riders,YK Pathan,4,1,25,25,6.25,25.0,25.0,0,1,2011,Kolkata
501245,Kolkata Knight Riders,2,Chennai Super Kings,DE Bollinger,1,0,6,6,6.0,0.0,0.0,0,0,2011,Kolkata
501245,Kolkata Knight Riders,2,Chennai Super Kings,JA Morkel,2,0,14,13,7.0,0.0,0.0,0,1,2011,Kolkata
501245,Kolkata Knight Riders,2,Chennai Super Kings,R Ashwin,3,2,12,19,4.0,6.0,9.5,0,1,2011,Kolkata
501245,Kolkata Knight Riders,2,Chennai Super Kings,S Randiv,2,0,14,13,7.0,0.0,0.0,0,1,2011,Kolkata
501245,Kolkata Knight Riders,2,Chennai Super Kings,SB Jakati,2,0,14,12,7.0,0.0,0.0,0,0,2011,Kolkata
501246,Delhi Daredevils,2,Mumbai Indians,A Symonds,2,0,23,12,11.5,0.0,0.0,0,0,2011,Mumbai
501246,Delhi Daredevils,2,Mumbai Indians,DS Kulkarni,4,1,27,25,6.75,27.0,25.0,0,1,2011,Mumbai
501246,Delhi Daredevils,2,Mumbai Indians,Harbhajan Singh,4,2,24,26,6.0,12.0,13.0,0,2,2011,Mumbai
501246,Delhi Daredevils,2,Mumbai Indians,KA Pollard,3,2,24,15,8.0,12.0,7.5,0,0,2011,Mumbai
501246,Delhi Daredevils,2,Mumbai Indians,MM Patel,4,2,29,25,7.25,14.5,12.5,0,1,2011,Mumbai
501246,Delhi Daredevils,2,Mumbai Indians,SL Malinga,4,2,19,23,4.75,9.5,11.5,2,1,2011,Mumbai
501246,Mumbai Indians,1,Delhi Daredevils,AB Agarkar,4,0,31,24,7.75,0.0,0.0,0,0,2011,Mumbai
501246,Mumbai Indians,1,Delhi Daredevils,IK Pathan,4,1,23,25,5.75,23.0,25.0,0,1,2011,Mumbai
501246,Mumbai Indians,1,Delhi Daredevils,JR Hopes,4,1,45,24,11.25,45.0,24.0,0,0,2011,Mumbai
501246,Mumbai Indians,1,Delhi Daredevils,M Morkel,4,1,49,27,12.25,49.0,27.0,0,3,2011,Mumbai
501246,Mumbai Indians,1,Delhi Daredevils,S Nadeem,4,1,28,24,7.0,28.0,24.0,0,0,2011,Mumbai
501247,Kochi Tuskers Kerala,1,Royal Challengers Bangalore,A Mithun,3,1,21,20,7.0,21.0,20.0,1,1,2011,Bengaluru
501247,Kochi Tuskers Kerala,1,Royal Challengers Bangalore,CH Gayle,4,1,26,29,6.5,26.0,29.0,0,5,2011,Bengaluru
501247,Kochi Tuskers Kerala,1,Royal Challengers Bangalore,DL Vettori,4,2,24,24,6.0,12.0,12.0,0,0,2011,Bengaluru
501247,Kochi Tuskers Kerala,1,Royal Challengers Bangalore,S Aravind,4,2,20,25,5.0,10.0,12.5,0,1,2011,Bengaluru
501247,Kochi Tuskers Kerala,1,Royal Challengers Bangalore,TM Dilshan,1,0,8,7,8.0,0.0,0.0,0,1,2011,Bengaluru
501247,Kochi Tuskers Kerala,1,Royal Challengers Bangalore,Z Khan,4,1,26,24,6.5,26.0,24.0,0,0,2011,Bengaluru
501247,Royal Challengers Bangalore,2,Kochi Tuskers Kerala,P Parameswaran,3,0,44,14,14.67,0.0,0.0,1,0,2011,Bengaluru
501247,Royal Challengers Bangalore,2,Kochi Tuskers Kerala,R Vinay Kumar,3,1,18,18,6.0,18.0,18.0,0,0,2011,Bengaluru
501247,Royal Challengers Bangalore,2,Kochi Tuskers Kerala,RA Jadeja,4,0,24,24,6.0,0.0,0.0,0,0,2011,Bengaluru
501247,Royal Challengers Bangalore,2,Kochi Tuskers Kerala,RP Singh,2,0,13,14,6.5,0.0,0.0,0,2,2011,Bengaluru
501247,Royal Challengers Bangalore,2,Kochi Tuskers Kerala,RR Powar,2,0,27,12,13.5,0.0,0.0,0,0,2011,Bengaluru
501248,Kings XI Punjab,1,Pune Warriors,AA Jhunjhunwala,1,0,11,6,11.0,0.0,0.0,0,0,2011,Chandigarh
501248,Kings XI Punjab,1,Pune Warriors,B Kumar,3,2,14,18,4.67,7.0,9.0,0,0,2011,Chandigarh
501248,Kings XI Punjab,1,Pune Warriors,MR Marsh,4,2,26,24,6.5,13.0,12.0,0,0,2011,Chandigarh
